mkt_email,next_mnth_pv,age,tenure,ammount_spent,vehicle,food,beverage,art,baby,personal_care,toys,clothing,decor,cell_phones,construction,home_appliances,electronics,sports,tools,games,industry,pc,jewel,books,music_books_movies,health
1,1381.46,39.0,0.0,26.4,0,0,0,3,1,0,0,1,3,1,0,3,1,1,0,5,1,0,0,0,1,4
1,1844.52,40.0,0.0,84.24,0,1,2,0,3,2,0,3,1,5,4,1,1,1,1,1,0,3,1,3,1,3
1,1656.43,40.0,1.0,28.11,0,1,2,0,2,0,3,1,2,3,0,2,3,0,0,2,1,2,2,0,1,3
1,1198.73,45.0,1.0,96.69,1,1,2,1,1,1,1,1,0,4,0,1,1,0,1,0,0,4,1,0,1,2
1,1497.37,24.0,0.0,1.17,1,2,3,0,1,4,2,1,1,1,2,1,3,1,1,1,0,2,0,1,1,3
1,1479.69,43.0,1.0,25.08,1,1,2,1,0,1,2,6,0,2,1,3,2,1,1,3,1,2,0,2,1,1
0,22.71,45.0,0.0,9.55,0,0,1,1,1,0,1,3,3,1,2,0,3,0,2,0,0,0,3,1,0,2
0,138.11,62.0,1.0,86.11,0,0,1,0,0,0,1,2,1,3,0,2,1,1,0,2,2,2,1,2,1,1
1,1637.78,35.0,0.0,192.24,0,1,1,1,1,1,2,1,3,2,3,0,2,0,1,2,1,4,2,1,1,2
1,1477.67,33.0,0.0,16.85,0,2,1,1,1,0,2,5,2,6,0,1,3,2,1,1,0,1,1,1,0,1
0,42.88,43.0,0.0,2.87,0,3,2,2,3,0,1,3,1,3,0,0,1,1,2,2,3,3,3,2,0,1
0,10.53,46.0,0.0,96.12,0,1,0,1,0,0,0,4,1,0,1,1,2,1,1,2,2,1,1,0,3,0
1,1619.33,28.0,1.0,173.35,0,1,0,1,2,2,1,4,1,3,3,2,2,2,4,0,1,2,0,0,2,1
0,186.71,60.0,0.0,136.2,0,2,0,1,2,1,0,1,0,2,2,4,5,0,1,3,1,2,0,0,0,1
1,481.74,38.0,0.0,63.93,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,2,3,0,1,0,0
0,118.96,32.0,0.0,163.46,0,0,1,0,2,1,0,2,1,4,0,1,2,1,0,1,1,1,1,3,5,1
0,11.23,36.0,1.0,122.73,0,1,0,0,1,2,1,2,1,0,2,3,3,1,2,5,1,2,1,1,0,4
1,1032.35,27.0,0.0,14.53,0,1,1,0,0,0,1,0,2,1,0,0,1,0,3,5,1,2,2,0,3,0
0,112.57,28.0,0.0,96.04,0,0,2,2,2,0,0,2,2,4,0,1,2,1,0,6,0,4,1,3,2,0
0,106.63,28.0,0.0,112.19,0,1,1,1,0,3,1,1,1,6,0,2,2,0,0,0,2,5,1,0,1,3
1,1743.05,36.0,0.0,190.31,0,0,4,2,0,1,0,2,1,6,1,0,3,1,3,4,1,2,1,1,0,3
1,1465.27,69.0,0.0,29.81,1,1,3,1,1,1,0,1,0,4,1,0,2,0,0,4,0,0,1,2,2,4
1,1387.89,31.0,2.0,34.87,0,1,2,1,1,0,0,1,1,1,1,0,4,1,0,2,1,0,1,0,1,2
0,150.64,44.0,2.0,96.11,0,1,0,2,1,1,0,1,1,1,1,1,0,0,3,4,0,5,1,0,1,0
0,186.23,55.0,1.0,205.37,0,0,0,0,0,1,0,0,0,3,0,1,3,0,0,1,2,1,0,3,1,3
0,64.94,50.0,0.0,2.89,0,2,0,2,0,0,3,0,1,4,0,1,4,1,1,2,0,0,0,2,1,1
1,1228.08,59.0,0.0,223.28,0,1,1,0,3,0,0,2,0,1,0,1,2,1,0,3,1,0,1,3,0,3
1,1627.23,49.0,1.0,4.87,1,0,1,0,4,2,1,5,0,3,2,0,0,0,2,0,1,1,1,0,2,1
1,1170.15,42.0,0.0,35.58,1,1,1,0,0,1,0,0,0,1,1,4,2,1,0,1,1,4,0,0,3,3
0,4.19,34.0,1.0,4.36,0,1,0,0,1,1,2,4,1,1,1,1,3,1,0,2,4,2,0,4,0,2
1,810.99,31.0,0.0,25.24,0,1,1,0,2,1,0,1,0,1,0,0,0,0,2,4,0,1,0,3,1,2
0,2.04,24.0,0.0,66.01,0,1,1,1,2,2,0,1,1,4,0,0,5,2,2,2,0,2,0,0,0,2
1,1328.79,63.0,1.0,44.96,0,0,0,1,0,0,1,0,2,2,1,3,1,2,0,3,2,2,2,1,2,2
0,893.2,31.0,1.0,342.13,0,0,0,1,2,1,0,4,0,2,1,1,1,0,2,1,0,3,0,0,1,4
1,1853.17,40.0,0.0,19.93,0,0,0,1,0,0,0,3,0,4,1,1,0,2,0,1,5,0,3,1,0,7
0,25.67,34.0,0.0,8.41,1,0,0,2,2,1,1,0,2,6,0,0,4,1,2,3,1,1,0,3,0,2
0,24.79,34.0,0.0,424.6,1,3,1,0,1,1,0,2,2,0,0,1,3,2,2,2,0,4,0,0,1,3
1,1129.31,22.0,1.0,8.39,0,2,1,0,2,3,1,1,0,5,0,0,0,0,2,1,1,1,0,0,1,2
1,1150.05,33.0,1.0,43.1,0,1,0,1,1,0,0,1,3,2,1,0,3,1,1,4,0,3,2,0,2,0
0,116.22,31.0,2.0,11.19,0,1,2,4,2,1,1,3,1,3,4,1,0,1,2,0,1,1,1,2,3,1
1,1816.52,49.0,0.0,374.6,0,1,2,1,0,1,0,2,1,4,2,1,4,1,0,4,2,5,1,0,1,1
1,1759.95,27.0,0.0,240.53,0,2,2,0,1,4,0,1,0,4,3,2,1,0,1,0,3,0,1,3,2,3
0,231.96,35.0,0.0,143.97,1,0,2,0,0,3,2,2,2,1,1,0,1,3,4,2,0,1,2,4,1,0
1,1053.34,39.0,0.0,80.85,0,5,0,0,1,1,0,3,2,1,1,0,1,1,0,4,0,0,1,0,1,2
0,9.25,35.0,1.0,125.16,0,0,1,2,3,0,1,5,0,1,3,3,0,1,0,1,0,0,2,0,2,5
1,1549.47,25.0,0.0,1.41,0,1,0,0,0,1,1,2,1,4,0,1,4,2,3,2,1,2,1,1,2,4
1,1419.83,43.0,0.0,20.22,0,3,0,2,0,2,1,3,1,2,0,0,3,0,1,1,2,2,1,0,0,4
1,1890.07,33.0,1.0,159.98,0,1,0,4,1,1,1,2,1,7,2,1,1,1,1,2,1,3,0,3,1,2
1,1463.02,23.0,1.0,71.76,0,1,1,1,3,1,1,0,0,5,0,0,1,2,0,3,1,3,1,2,1,2
1,1396.09,29.0,0.0,13.05,0,1,1,2,1,1,0,1,1,2,0,1,1,1,0,4,1,2,2,2,1,4
1,1585.02,35.0,0.0,489.77,0,3,1,0,1,1,0,2,2,2,1,1,1,1,2,3,1,3,3,1,0,0
0,4.96,25.0,1.0,31.93,0,0,2,4,0,0,0,5,0,4,3,1,2,1,1,0,2,1,1,1,0,2
1,1540.58,31.0,0.0,2.31,0,1,1,0,3,1,2,3,1,2,1,0,1,2,2,1,0,1,1,2,2,2
1,1531.73,40.0,0.0,150.49,0,1,0,2,0,1,3,2,1,3,3,1,3,0,1,1,0,0,2,2,1,3
1,1395.81,32.0,0.0,40.64,0,1,0,2,2,1,0,1,1,5,1,0,0,3,1,2,1,2,0,0,0,3
1,1444.83,27.0,0.0,55.96,0,2,0,0,0,2,0,1,1,7,0,1,4,3,1,0,1,1,3,1,1,2
1,1437.21,43.0,0.0,17.52,0,0,2,0,1,1,1,3,0,2,0,2,1,0,2,1,0,6,0,1,1,5
0,283.34,33.0,0.0,72.49,0,3,0,0,2,0,0,1,0,2,2,0,3,0,1,2,4,2,1,2,0,5
0,149.45,26.0,0.0,39.68,0,3,1,1,1,2,1,0,0,8,0,0,3,0,1,2,1,2,2,0,4,2
1,695.71,47.0,0.0,3.5,0,1,0,0,0,2,0,1,1,2,1,0,3,0,1,1,0,1,0,0,1,0
0,47.09,33.0,0.0,139.7,0,1,0,1,1,1,2,2,4,2,1,0,2,2,1,1,0,2,2,1,1,0
1,910.84,26.0,0.0,13.93,0,2,0,1,1,1,0,1,0,4,1,1,2,3,1,2,0,0,0,3,0,1
0,65.57,60.0,0.0,436.23,0,0,1,0,0,3,3,5,2,2,0,1,4,0,1,1,1,2,2,0,1,1
0,72.62,29.0,1.0,62.32,0,0,2,1,1,1,1,1,1,1,2,2,2,1,0,1,1,1,1,0,0,3
1,1418.96,29.0,0.0,15.91,0,1,1,0,0,1,0,0,1,4,1,0,4,2,0,1,3,3,1,3,1,2
0,71.75,36.0,0.0,192.24,0,1,1,2,0,2,0,1,2,7,1,2,3,2,1,3,2,3,3,1,0,2
0,15.17,26.0,0.0,61.23,0,0,0,1,0,1,1,2,0,3,2,0,3,0,1,0,0,3,0,0,3,1
0,10.69,32.0,1.0,31.04,0,2,0,0,2,0,1,5,3,3,0,1,2,0,0,3,1,3,0,0,0,0
0,94.51,37.0,0.0,75.24,1,2,1,0,0,1,0,1,1,2,0,1,3,1,0,2,4,1,1,0,0,2
1,1337.88,53.0,0.0,3.08,0,3,2,3,0,1,1,2,0,5,0,0,3,2,1,0,3,0,0,0,0,1
0,27.73,25.0,0.0,28.29,0,2,1,3,0,2,0,0,1,3,2,1,1,2,0,1,0,1,0,2,1,0
0,352.37,47.0,1.0,40.46,0,0,3,1,1,0,1,2,1,1,2,0,1,1,1,1,0,1,2,1,2,1
1,1185.62,25.0,1.0,28.1,0,1,1,2,0,0,0,2,3,3,2,1,0,0,0,1,0,3,0,0,1,2
0,114.27,22.0,0.0,457.68,1,4,0,0,0,1,1,0,1,1,0,1,2,2,2,2,1,1,2,1,3,1
1,848.15,44.0,0.0,16.47,0,2,0,1,0,2,1,2,3,0,0,1,1,1,0,1,0,1,0,1,0,2
0,44.96,39.0,0.0,55.87,0,0,1,3,2,2,2,1,2,3,3,2,2,1,3,4,5,1,0,2,1,1
1,1518.59,37.0,0.0,109.34,0,1,1,0,0,0,2,3,1,3,1,0,1,1,1,7,1,2,4,4,0,2
1,1509.81,35.0,0.0,8.35,0,0,2,3,1,0,1,4,0,2,0,1,1,0,4,1,1,4,2,0,0,3
0,68.6,34.0,1.0,140.98,0,0,2,0,0,0,0,1,0,3,0,1,4,0,1,0,0,1,0,1,0,3
1,1115.74,36.0,1.0,77.68,0,0,0,4,0,0,1,2,1,1,3,2,2,1,1,2,1,3,0,0,1,0
1,1528.75,53.0,0.0,302.1,0,0,1,2,2,0,1,0,1,1,3,3,2,3,1,4,3,1,1,0,0,1
1,1368.6,35.0,1.0,10.04,0,2,2,0,1,0,1,2,0,4,1,2,6,1,0,0,1,3,0,1,1,2
1,1100.71,47.0,0.0,51.22,0,1,1,0,0,0,1,2,1,4,0,1,0,1,1,1,1,1,1,1,0,2
1,838.82,47.0,0.0,31.28,0,0,1,0,1,2,1,2,1,2,0,1,2,1,1,3,0,2,1,1,0,0
1,1132.38,47.0,0.0,10.57,0,2,2,0,1,2,0,0,0,3,1,0,2,3,0,3,0,0,1,0,0,3
0,10.44,27.0,0.0,28.91,0,1,0,2,1,0,0,3,1,5,1,0,2,0,0,2,2,2,2,0,1,0
1,1652.78,38.0,1.0,107.65,0,1,0,0,0,2,0,3,3,1,2,1,4,0,0,0,3,2,2,1,3,1
0,157.3,22.0,0.0,202.04,0,1,0,2,2,1,2,1,2,1,2,1,3,0,0,1,0,1,1,0,0,3
1,1731.18,32.0,0.0,194.72,0,1,0,0,0,2,2,4,0,4,1,4,6,3,1,1,2,5,0,0,0,3
0,360.79,52.0,0.0,239.2,0,1,2,0,0,0,0,2,0,4,3,0,2,3,4,3,2,0,0,0,0,4
0,12.98,25.0,0.0,26.75,0,0,2,1,0,2,3,3,0,3,0,2,2,2,3,1,1,2,1,0,0,3
0,169.91,35.0,1.0,72.36,0,0,1,0,2,0,4,1,1,7,1,2,1,0,0,1,1,4,1,2,1,0
1,1629.5,22.0,1.0,55.79,0,2,1,0,0,3,1,3,0,2,0,1,0,2,3,2,4,2,3,0,1,3
1,1222.44,38.0,0.0,172.93,0,1,0,1,1,0,1,0,0,4,1,0,3,0,3,2,1,3,0,1,1,3
1,985.87,25.0,1.0,75.81,0,0,0,1,1,0,1,1,1,2,0,0,1,2,1,1,0,3,1,0,1,2
0,4.48,32.0,1.0,46.47,0,0,3,2,0,0,0,3,0,3,3,1,3,1,1,1,0,1,0,0,4,3
1,1533.84,30.0,1.0,23.66,0,0,1,1,4,0,1,8,0,1,2,1,3,0,2,1,1,2,0,1,0,2
1,1314.71,20.0,1.0,132.59,0,2,0,0,1,3,1,1,1,3,2,1,1,1,0,1,1,2,0,0,0,3
1,1286.87,32.0,1.0,170.9,0,0,0,0,0,0,1,2,2,2,2,0,4,0,0,5,2,3,2,0,1,2
0,42.11,36.0,0.0,51.37,1,1,0,1,0,2,1,1,0,5,0,3,2,1,2,4,2,0,0,1,0,0
0,193.79,62.0,0.0,22.0,0,1,2,0,0,1,1,5,1,2,2,1,2,0,1,2,2,3,1,3,2,1
1,1586.69,36.0,0.0,221.75,0,4,0,2,1,3,2,5,0,4,0,2,4,0,1,0,1,0,2,1,2,1
0,7.35,24.0,0.0,6.44,1,2,0,0,1,0,1,4,1,0,0,0,4,1,1,3,0,3,0,1,0,3
1,1429.35,22.0,1.0,210.35,0,1,0,0,1,0,1,2,0,3,0,0,1,2,1,5,2,0,1,2,0,5
0,81.21,43.0,1.0,6.09,0,4,2,1,0,1,1,1,0,4,1,2,3,1,1,1,1,1,0,0,0,4
0,42.99,41.0,2.0,179.9,0,2,2,2,3,1,1,1,0,6,1,2,2,0,0,1,0,2,1,2,0,1
0,22.36,38.0,1.0,55.11,0,0,0,1,2,0,0,1,2,4,0,0,7,0,3,1,3,2,0,2,2,2
0,9.11,47.0,0.0,22.43,0,1,0,0,0,1,2,1,1,4,0,1,3,3,1,3,2,2,1,2,0,2
1,1432.41,26.0,1.0,33.8,2,0,1,0,3,3,0,2,3,4,0,2,0,0,1,2,1,3,0,0,1,1
1,1872.44,31.0,0.0,193.48,0,2,1,0,1,0,2,2,0,4,1,2,1,3,1,1,0,4,2,0,2,5
1,1067.87,21.0,1.0,55.52,0,1,1,0,1,1,1,3,2,0,1,0,1,1,0,0,0,3,0,0,1,2
0,19.96,31.0,0.0,88.53,0,1,2,0,0,1,0,1,0,4,0,0,3,1,1,2,0,3,1,0,2,1
1,1184.51,29.0,1.0,53.2,0,2,1,1,1,1,2,0,0,1,2,1,0,3,2,3,0,0,2,0,0,1
1,1359.5,45.0,1.0,117.4,0,0,0,1,0,1,0,2,2,4,0,1,5,0,0,4,2,3,2,1,1,2
1,989.12,40.0,0.0,56.38,0,1,1,0,1,2,1,5,0,0,2,1,1,3,0,1,0,3,1,2,0,0
1,1334.86,41.0,1.0,19.87,0,1,0,1,1,1,1,4,0,3,1,1,3,0,0,3,2,3,0,1,2,1
1,761.3,57.0,1.0,16.96,0,0,0,0,0,1,0,2,1,1,0,1,2,1,0,3,2,0,0,0,0,3
1,1357.53,40.0,1.0,103.63,0,1,2,2,3,1,0,2,0,2,0,1,3,0,0,2,1,2,1,0,2,1
1,1259.94,30.0,1.0,21.65,1,1,3,0,1,1,1,3,1,3,1,0,1,0,0,3,0,2,1,0,0,2
1,807.36,41.0,0.0,22.9,0,0,0,0,0,0,2,0,0,2,1,1,1,0,0,2,0,3,0,1,2,2
0,21.88,30.0,1.0,22.24,0,3,0,1,1,0,3,1,3,4,0,0,1,0,0,2,3,3,0,0,1,2
1,1545.46,34.0,1.0,6.28,0,0,1,2,1,1,0,3,1,3,2,2,3,0,2,0,2,1,0,3,1,3
1,1354.08,35.0,2.0,11.08,0,1,1,1,1,1,0,1,2,5,1,0,2,2,0,5,1,2,0,1,2,0
0,202.98,52.0,0.0,49.64,0,1,1,0,0,1,0,2,0,4,1,0,1,0,1,4,0,1,2,0,0,0
1,1377.83,67.0,0.0,42.09,0,1,0,0,3,3,0,1,0,3,1,3,4,0,1,3,1,1,1,0,1,2
1,1337.19,51.0,0.0,64.55,0,1,0,1,1,1,1,2,0,2,3,1,4,0,3,3,1,0,2,1,0,3
1,1039.34,31.0,0.0,134.01,0,0,1,0,0,1,2,1,1,2,0,0,1,1,0,2,0,4,1,1,0,3
1,1130.55,32.0,1.0,138.09,0,1,2,1,0,1,1,4,1,2,0,1,3,1,0,1,0,1,0,0,1,2
1,892.48,37.0,0.0,32.49,0,0,1,1,0,1,2,1,1,1,0,2,3,0,0,2,0,2,1,1,0,2
1,1375.27,41.0,0.0,31.97,0,3,0,1,2,0,4,1,0,5,2,1,4,2,1,2,0,4,0,0,0,0
1,1237.7,61.0,0.0,15.4,0,0,0,0,0,0,4,2,2,3,0,1,0,2,2,2,1,1,2,1,1,1
1,1722.52,26.0,0.0,53.61,0,1,0,0,5,2,2,3,0,1,1,0,2,2,3,5,0,2,3,0,3,1
0,85.52,38.0,0.0,6.51,0,2,1,0,0,0,2,2,1,3,1,2,3,1,1,3,2,0,1,0,0,1
0,74.18,19.0,0.0,105.51,0,1,1,1,1,0,1,0,3,4,1,2,3,1,3,4,1,1,2,1,0,0
0,13.14,36.0,1.0,24.01,0,0,0,4,1,0,1,0,7,2,2,1,3,3,1,3,1,2,0,2,0,1
0,62.13,43.0,0.0,30.41,0,1,0,1,0,1,0,2,1,3,3,1,1,0,0,3,1,3,0,1,0,6
1,1229.68,35.0,1.0,13.59,0,1,0,3,1,1,2,2,2,3,1,1,1,0,1,2,1,2,2,2,0,0
1,1449.51,43.0,1.0,5.17,0,1,0,0,1,2,0,3,1,3,1,0,9,1,2,3,0,1,2,2,0,3
1,1510.4,46.0,2.0,152.67,0,2,0,0,0,1,1,1,2,0,2,0,1,2,1,2,4,1,1,0,2,0
1,1637.09,35.0,0.0,113.93,1,1,2,0,0,1,0,2,0,5,0,0,3,4,0,2,2,0,2,3,0,2
0,65.78,27.0,0.0,60.23,0,0,1,1,1,1,0,3,1,1,0,1,0,1,0,4,0,2,0,0,0,3
0,73.13,36.0,0.0,31.16,0,0,2,3,0,0,2,1,1,3,0,1,2,4,1,1,2,1,1,1,0,3
0,53.1,48.0,1.0,39.47,0,1,0,1,2,1,3,3,0,2,1,1,3,0,1,4,0,1,2,1,0,2
0,70.54,34.0,0.0,39.07,0,0,0,2,1,2,0,1,3,2,1,1,0,1,2,1,2,1,4,0,1,0
1,1372.32,33.0,1.0,108.73,0,3,0,0,1,2,2,1,0,3,1,3,2,3,1,2,0,2,2,1,0,2
1,1134.24,61.0,1.0,97.4,0,0,1,2,1,0,0,2,0,3,0,1,4,2,1,2,2,2,0,2,0,1
1,1739.88,53.0,0.0,10.35,0,0,0,0,2,0,0,4,1,4,0,2,3,2,1,0,2,3,1,1,2,3
0,9.0,39.0,0.0,3.67,0,1,0,3,0,0,3,1,1,0,0,0,2,1,0,5,0,2,1,0,0,1
1,1283.94,55.0,1.0,186.28,0,0,1,0,1,3,0,2,0,7,2,2,1,0,0,0,2,2,1,0,1,1
0,148.14,25.0,0.0,155.9,0,0,2,1,2,3,1,0,1,4,0,1,2,0,1,1,1,1,1,3,2,0
1,1435.22,21.0,1.0,114.14,0,1,1,0,0,1,1,1,4,5,2,1,3,0,1,3,1,2,0,2,0,2
0,37.55,28.0,0.0,34.87,0,3,2,0,2,3,1,0,1,1,2,0,3,1,0,2,0,1,0,0,3,2
0,42.11,43.0,0.0,81.78,0,1,3,1,0,2,1,3,3,1,3,1,5,2,0,3,1,4,1,2,0,1
1,1543.7,44.0,0.0,29.26,0,0,1,0,0,1,2,6,0,5,0,0,1,1,0,2,0,3,1,2,4,2
0,8.18,42.0,0.0,1.26,0,2,0,0,0,1,1,1,1,0,0,2,2,0,4,1,0,4,3,1,0,0
0,27.5,30.0,1.0,24.47,0,2,0,1,1,2,0,5,1,1,1,1,3,2,0,6,0,2,1,1,1,2
0,21.63,39.0,0.0,24.47,0,0,2,0,0,1,0,3,3,3,0,1,3,0,0,1,0,2,1,0,3,0
1,20503.32,59.0,2.0,35508.93,0,2,1,3,1,1,1,1,2,2,1,2,2,0,0,2,1,2,1,1,2,2
1,1719.06,38.0,0.0,10.03,0,0,1,0,1,2,0,4,3,4,0,2,1,1,2,4,3,4,2,2,0,2
1,1408.18,47.0,0.0,9.56,0,1,0,1,1,0,0,3,1,4,4,5,2,0,1,2,0,2,0,1,0,4
0,56.59,24.0,1.0,81.47,0,2,0,1,0,2,3,2,1,4,1,0,4,0,1,5,1,0,0,0,0,1
1,953.93,57.0,0.0,68.85,0,1,2,0,1,0,1,1,1,4,1,0,5,2,1,1,0,0,0,0,0,0
0,99.53,20.0,1.0,190.69,0,1,0,1,2,3,1,3,1,3,1,0,1,2,1,0,0,2,2,3,1,4
1,925.44,33.0,1.0,6.63,1,0,1,0,0,0,0,2,0,3,1,0,1,2,2,3,1,1,0,0,1,1
1,1540.93,29.0,0.0,150.41,0,1,1,1,0,4,2,7,0,1,0,1,2,1,0,3,1,1,2,0,1,2
0,128.66,43.0,2.0,138.64,0,1,1,2,1,2,0,3,0,5,0,2,2,2,2,1,2,7,1,1,0,3
0,59.97,30.0,0.0,40.03,0,1,3,2,2,2,1,4,0,7,0,1,1,0,0,0,0,2,0,0,0,1
1,860.73,44.0,1.0,17.87,0,0,2,1,0,0,0,5,0,2,0,2,0,1,1,3,0,0,0,1,1,0
0,66.11,47.0,0.0,51.52,0,2,2,2,0,1,2,0,1,3,2,1,1,0,1,2,1,1,3,0,0,2
1,1098.48,29.0,0.0,126.04,0,2,1,1,1,0,1,2,0,1,4,2,2,0,0,4,1,2,1,0,1,0
0,117.75,41.0,1.0,605.95,0,1,0,2,2,0,0,1,0,4,2,0,2,3,1,2,0,1,3,0,0,3
0,50.62,30.0,1.0,375.48,0,1,0,1,0,1,1,0,1,1,0,1,3,2,1,4,1,1,0,1,3,2
1,1592.86,31.0,0.0,126.27,0,1,1,1,0,0,2,2,1,2,1,1,3,2,1,2,1,3,0,1,1,5
0,194.31,37.0,2.0,1.57,0,0,0,1,1,0,1,2,1,6,0,2,1,1,0,2,3,2,1,3,1,1
0,43.69,25.0,0.0,213.34,0,1,0,1,0,0,2,2,1,5,1,2,2,2,1,0,0,0,0,2,2,2
0,6.39,45.0,2.0,63.55,0,1,0,2,0,0,1,2,3,5,1,2,4,1,0,3,1,1,0,1,1,1
0,100.4,41.0,0.0,34.7,0,3,1,2,1,0,0,1,1,3,1,2,2,3,1,3,2,3,1,1,0,2
0,23.88,33.0,1.0,86.31,0,1,0,3,0,0,0,1,1,7,1,0,4,0,2,3,1,2,0,0,2,2
0,131.42,20.0,0.0,78.22,0,1,1,2,0,1,1,0,1,1,1,0,3,1,1,1,0,2,0,1,1,2
1,1702.06,62.0,0.0,184.49,0,0,3,3,1,1,0,3,1,4,0,3,4,2,1,0,2,2,2,0,1,1
0,150.36,25.0,0.0,81.46,0,0,0,1,0,4,0,2,1,5,0,0,4,3,1,4,1,3,2,1,0,2
1,1012.85,39.0,0.0,90.61,0,1,0,0,2,2,3,0,0,1,1,1,2,1,1,3,0,1,0,1,0,1
1,1055.53,50.0,0.0,175.49,1,1,1,0,1,0,0,1,0,0,3,1,2,0,1,1,0,2,0,0,0,4
0,30.06,30.0,0.0,98.92,0,1,5,1,0,0,1,1,1,3,0,0,1,0,2,1,1,2,3,3,1,6
0,58.39,42.0,1.0,6.84,0,4,0,1,0,2,1,0,2,3,0,0,2,0,0,0,1,1,0,0,0,1
0,10.43,23.0,0.0,80.73,0,1,0,2,0,1,0,1,0,3,0,0,1,1,0,3,0,4,1,1,0,1
0,2.97,48.0,0.0,484.41,0,1,0,3,1,2,1,0,1,3,1,2,3,2,0,0,1,1,0,1,3,1
0,62.2,39.0,0.0,182.99,0,1,2,1,1,1,1,1,0,7,1,3,1,1,0,3,0,1,2,2,1,2
1,1293.87,22.0,0.0,11.07,0,1,0,0,4,2,2,1,2,2,1,1,1,0,2,4,0,1,2,2,0,1
1,962.38,41.0,1.0,3.98,0,0,1,2,0,1,2,1,1,1,0,1,4,0,0,2,0,1,1,1,0,1
0,276.07,53.0,0.0,32.51,1,1,1,2,0,0,0,1,1,2,0,2,1,1,0,3,2,1,1,1,1,0
1,1597.15,21.0,1.0,73.14,1,0,1,0,1,1,1,3,0,4,0,1,3,1,0,2,1,2,1,1,0,5
1,1608.2,27.0,1.0,112.44,1,1,3,0,0,0,0,2,3,4,0,1,2,3,3,2,0,2,0,1,2,0
1,1428.52,51.0,0.0,46.94,0,1,0,1,1,1,2,1,0,3,1,2,1,1,1,5,1,1,2,4,0,4
1,984.51,39.0,0.0,13.07,0,0,1,0,3,1,1,1,0,1,0,3,3,1,2,0,0,3,0,0,1,1
1,901.98,49.0,0.0,108.95,0,2,1,2,1,2,0,2,2,2,0,0,2,0,0,2,1,2,0,1,0,0
1,1216.98,62.0,1.0,18.94,0,2,0,0,1,1,1,2,0,2,1,0,2,0,1,3,2,2,2,2,1,2
1,1476.08,44.0,1.0,21.58,1,2,2,4,0,2,1,2,0,4,0,1,2,0,2,4,1,2,1,1,0,1
0,163.87,31.0,0.0,34.17,0,1,0,2,0,0,2,0,1,2,4,0,3,2,1,1,2,3,0,0,0,4
1,1192.16,66.0,0.0,63.65,0,0,0,2,3,1,1,4,1,1,1,2,1,0,0,3,0,4,0,1,1,1
1,1154.79,26.0,1.0,37.58,0,1,2,1,1,0,1,2,1,3,0,0,0,1,1,2,0,2,2,1,0,2
1,1237.35,62.0,0.0,354.36,0,1,0,0,2,0,0,3,1,2,2,0,2,2,3,5,0,6,1,3,0,0
1,1303.83,23.0,3.0,3.28,0,0,0,2,1,1,1,3,1,6,1,0,4,0,0,0,1,2,1,0,0,1
0,91.45,46.0,0.0,105.93,0,3,2,1,3,1,1,1,1,3,2,0,5,0,0,1,1,1,1,2,1,3
0,45.12,43.0,0.0,148.27,1,2,1,2,0,1,0,3,0,0,0,1,2,0,0,2,1,2,0,0,1,1
1,1381.33,22.0,0.0,97.86,0,1,1,2,1,1,0,2,0,1,0,0,2,1,1,2,1,6,2,2,2,2
0,185.95,62.0,0.0,113.76,0,0,2,1,1,1,2,1,0,3,0,0,3,1,2,0,0,2,0,0,0,2
0,318.39,31.0,2.0,163.17,0,3,1,2,3,0,1,4,3,6,0,0,2,0,2,2,0,3,2,0,0,2
1,1397.15,64.0,1.0,5.11,0,3,2,1,0,2,1,1,1,4,0,0,5,0,1,3,0,1,3,1,2,1
1,1435.07,32.0,1.0,69.68,0,1,2,1,1,0,0,2,1,5,1,2,3,1,2,2,0,5,1,2,1,1
1,1496.84,21.0,1.0,151.57,0,3,2,0,1,1,1,2,0,8,0,0,0,0,0,1,1,0,1,1,0,2
0,56.53,20.0,0.0,125.98,0,4,1,3,0,1,0,2,0,4,1,2,2,0,0,2,0,2,1,0,0,3
0,123.45,33.0,0.0,298.25,0,1,3,2,0,1,0,3,1,6,0,0,3,0,0,1,2,1,1,0,0,1
1,1849.96,22.0,0.0,370.62,0,0,3,1,1,3,0,1,1,3,0,0,0,1,1,2,4,3,0,0,1,3
1,1315.38,30.0,0.0,313.43,1,2,0,0,2,0,3,3,0,2,0,1,2,0,1,1,2,0,0,0,0,1
0,7.57,48.0,0.0,90.07,0,1,1,1,2,0,2,1,2,3,0,1,0,3,1,1,1,0,0,0,2,0
0,106.14,18.0,0.0,167.46,0,0,1,0,1,0,0,1,1,2,1,1,0,0,2,2,2,1,2,1,0,2
1,1526.14,34.0,0.0,6.11,0,1,0,2,0,1,1,2,2,4,1,1,2,1,1,1,1,0,1,1,3,2
1,1491.42,51.0,1.0,4.39,0,0,1,0,2,2,2,3,0,5,2,0,3,0,0,2,3,3,1,1,0,1
0,16.92,26.0,0.0,269.62,0,1,1,2,1,1,0,0,0,5,4,0,3,0,1,2,1,1,0,0,0,2
1,1567.81,41.0,1.0,109.1,0,0,0,1,0,1,1,2,3,5,1,4,3,0,0,1,2,0,3,0,3,0
1,1602.74,79.0,1.0,9.63,0,1,1,1,1,1,2,0,1,1,5,2,2,0,2,1,2,1,1,1,2,3
